,support,itemsets
412,0.11588643874992809,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'FAIXA_bin_2.0', 'SENTIDO_Praça da Estação / Rodoviária', 'VELOCIDADE DA VIA_bin_0.0'})"
413,0.1158790159608522,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'FAIXA_bin_2.0', 'VELOCIDADE AFERIDA_bin_0.0', 'SENTIDO_Praça da Estação / Rodoviária'})"
414,0.11588643874992809,"frozenset({'FAIXA_bin_2.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0', 'SENTIDO_Praça da Estação / Rodoviária'})"
415,0.1158790159608522,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'FAIXA_bin_2.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'SENTIDO_Praça da Estação / Rodoviária'})"
416,0.1158790159608522,"frozenset({'FAIXA_bin_2.0', 'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'VELOCIDADE DA VIA_bin_0.0', 'SENTIDO_Praça da Estação / Rodoviária'})"
417,0.1158790159608522,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'FAIXA_bin_2.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0', 'SENTIDO_Praça da Estação / Rodoviária'})"
418,0.2789335678934681,"frozenset({'SENTIDO_Praça da Estação / Rodoviária', 'ENDEREÇO_Av. do Contorno, nº 629'})"
419,0.2789335678934681,"frozenset({'ENDEREÇO_Av. do Contorno, nº 629', 'VELOCIDADE DA VIA_bin_0.0'})"
420,0.2789187223153164,"frozenset({'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 629'})"
421,0.27869603864303993,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 629'})"
422,0.2730120379081838,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, nº 629'})"
423,0.24096971316487314,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'ENDEREÇO_Av. do Contorno, nº 629'})"
424,0.1199318587962834,"frozenset({'FAIXA_bin_2.0', 'ENDEREÇO_Av. do Contorno, nº 629'})"
425,0.2789335678934681,"frozenset({'SENTIDO_Praça da Estação / Rodoviária', 'ENDEREÇO_Av. do Contorno, nº 629', 'VELOCIDADE DA VIA_bin_0.0'})"
426,0.2789187223153164,"frozenset({'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 629', 'VELOCIDADE DA VIA_bin_0.0'})"
427,0.2789187223153164,"frozenset({'TAMANHO_bin_0.0', 'SENTIDO_Praça da Estação / Rodoviária', 'ENDEREÇO_Av. do Contorno, nº 629'})"
428,0.2789187223153164,"frozenset({'TAMANHO_bin_0.0', 'SENTIDO_Praça da Estação / Rodoviária', 'ENDEREÇO_Av. do Contorno, nº 629', 'VELOCIDADE DA VIA_bin_0.0'})"
429,0.27869603864303993,"frozenset({'TAMANHO_bin_0.0', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 629'})"
430,0.27869603864303993,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 629', 'VELOCIDADE DA VIA_bin_0.0'})"
431,0.27869603864303993,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'SENTIDO_Praça da Estação / Rodoviária', 'ENDEREÇO_Av. do Contorno, nº 629'})"
432,0.27869603864303993,"frozenset({'TAMANHO_bin_0.0', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 629', 'VELOCIDADE DA VIA_bin_0.0'})"
433,0.27869603864303993,"frozenset({'TAMANHO_bin_0.0', 'VELOCIDADE AFERIDA_bin_0.0', 'SENTIDO_Praça da Estação / Rodoviária', 'ENDEREÇO_Av. do Contorno, nº 629'})"
434,0.27869603864303993,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'SENTIDO_Praça da Estação / Rodoviária', 'ENDEREÇO_Av. do Contorno, nº 629', 'VELOCIDADE DA VIA_bin_0.0'})"
435,0.27869603864303993,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 629', 'VELOCIDADE DA VIA_bin_0.0', 'SENTIDO_Praça da Estação / Rodoviária'})"
436,0.2730120379081838,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 629'})"
437,0.2730120379081838,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, nº 629', 'VELOCIDADE DA VIA_bin_0.0'})"
438,0.2730120379081838,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'SENTIDO_Praça da Estação / Rodoviária', 'ENDEREÇO_Av. do Contorno, nº 629'})"
439,0.272872860613011,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 629'})"
440,0.2730120379081838,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 629', 'VELOCIDADE DA VIA_bin_0.0'})"
441,0.2730120379081838,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'SENTIDO_Praça da Estação / Rodoviária', 'ENDEREÇO_Av. do Contorno, nº 629'})"
442,0.272872860613011,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 629'})"
443,0.2730120379081838,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'SENTIDO_Praça da Estação / Rodoviária', 'ENDEREÇO_Av. do Contorno, nº 629', 'VELOCIDADE DA VIA_bin_0.0'})"
444,0.272872860613011,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 629', 'VELOCIDADE DA VIA_bin_0.0'})"
445,0.272872860613011,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'VELOCIDADE AFERIDA_bin_0.0', 'SENTIDO_Praça da Estação / Rodoviária', 'ENDEREÇO_Av. do Contorno, nº 629'})"
446,0.2730120379081838,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 629', 'VELOCIDADE DA VIA_bin_0.0', 'SENTIDO_Praça da Estação / Rodoviária'})"
447,0.272872860613011,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 629', 'VELOCIDADE DA VIA_bin_0.0'})"
448,0.272872860613011,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 629', 'SENTIDO_Praça da Estação / Rodoviária'})"
449,0.272872860613011,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, nº 629', 'VELOCIDADE DA VIA_bin_0.0', 'SENTIDO_Praça da Estação / Rodoviária'})"
450,0.272872860613011,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 629', 'VELOCIDADE DA VIA_bin_0.0', 'SENTIDO_Praça da Estação / Rodoviária'})"
451,0.24096971316487314,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 629'})"
452,0.24096971316487314,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'ENDEREÇO_Av. do Contorno, nº 629', 'VELOCIDADE DA VIA_bin_0.0'})"
453,0.24096971316487314,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'SENTIDO_Praça da Estação / Rodoviária', 'ENDEREÇO_Av. do Contorno, nº 629'})"
454,0.24095672328399034,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 629'})"
455,0.23828080782213512,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, nº 629'})"
456,0.24096971316487314,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 629', 'VELOCIDADE DA VIA_bin_0.0'})"
457,0.24096971316487314,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'SENTIDO_Praça da Estação / Rodoviária', 'ENDEREÇO_Av. do Contorno, nº 629', 'VELOCIDADE DA VIA_bin_0.0'})"
458,0.24096971316487314,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'TAMANHO_bin_0.0', 'SENTIDO_Praça da Estação / Rodoviária', 'ENDEREÇO_Av. do Contorno, nº 629'})"
459,0.24096971316487314,"frozenset({'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 629', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL', 'SENTIDO_Praça da Estação / Rodoviária'})"
460,0.24095672328399034,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'VELOCIDADE AFERIDA_bin_0.0', 'SENTIDO_Praça da Estação / Rodoviária', 'ENDEREÇO_Av. do Contorno, nº 629'})"
461,0.24095672328399034,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 629', 'VELOCIDADE DA VIA_bin_0.0'})"
462,0.24095672328399034,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'TAMANHO_bin_0.0', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 629'})"
463,0.24095672328399034,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 629', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL', 'SENTIDO_Praça da Estação / Rodoviária'})"
464,0.24095672328399034,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 629', 'CLASSIFICAÇÃO_AUTOMÓVEL', 'SENTIDO_Praça da Estação / Rodoviária'})"
465,0.24095672328399034,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 629', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})"
466,0.24095672328399034,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 629', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL', 'SENTIDO_Praça da Estação / Rodoviária'})"
467,0.23828080782213512,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'ACIMA VELOCIDADE PERMITIDA_False', 'SENTIDO_Praça da Estação / Rodoviária', 'ENDEREÇO_Av. do Contorno, nº 629'})"
468,0.23828080782213512,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, nº 629', 'VELOCIDADE DA VIA_bin_0.0'})"
469,0.23828080782213512,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'TAMANHO_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, nº 629'})"
470,0.2382696736385213,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, nº 629'})"
471,0.23828080782213512,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, nº 629', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL', 'SENTIDO_Praça da Estação / Rodoviária'})"
472,0.23828080782213512,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 629', 'CLASSIFICAÇÃO_AUTOMÓVEL', 'SENTIDO_Praça da Estação / Rodoviária'})"
473,0.2382696736385213,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, nº 629', 'CLASSIFICAÇÃO_AUTOMÓVEL', 'SENTIDO_Praça da Estação / Rodoviária'})"
474,0.23828080782213512,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 629', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})"
475,0.2382696736385213,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, nº 629', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})"
476,0.2382696736385213,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 629', 'CLASSIFICAÇÃO_AUTOMÓVEL'})"
477,0.23828080782213512,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 629', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL', 'SENTIDO_Praça da Estação / Rodoviária'})"
478,0.2382696736385213,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, nº 629', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL', 'SENTIDO_Praça da Estação / Rodoviária'})"
479,0.2382696736385213,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 629', 'CLASSIFICAÇÃO_AUTOMÓVEL', 'SENTIDO_Praça da Estação / Rodoviária'})"
480,0.2382696736385213,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 629', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})"
481,0.2382696736385213,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 629', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL', 'SENTIDO_Praça da Estação / Rodoviária'})"
482,0.1199318587962834,"frozenset({'FAIXA_bin_2.0', 'ENDEREÇO_Av. do Contorno, nº 629', 'VELOCIDADE DA VIA_bin_0.0'})"
483,0.1199318587962834,"frozenset({'FAIXA_bin_2.0', 'SENTIDO_Praça da Estação / Rodoviária', 'ENDEREÇO_Av. do Contorno, nº 629'})"
484,0.11993000309901444,"frozenset({'TAMANHO_bin_0.0', 'FAIXA_bin_2.0', 'ENDEREÇO_Av. do Contorno, nº 629'})"
485,0.11991330182359371,"frozenset({'FAIXA_bin_2.0', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 629'})"
486,0.11588643874992809,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'FAIXA_bin_2.0', 'ENDEREÇO_Av. do Contorno, nº 629'})"
487,0.1199318587962834,"frozenset({'FAIXA_bin_2.0', 'SENTIDO_Praça da Estação / Rodoviária', 'ENDEREÇO_Av. do Contorno, nº 629', 'VELOCIDADE DA VIA_bin_0.0'})"
488,0.11993000309901444,"frozenset({'TAMANHO_bin_0.0', 'FAIXA_bin_2.0', 'SENTIDO_Praça da Estação / Rodoviária', 'ENDEREÇO_Av. do Contorno, nº 629'})"
489,0.11993000309901444,"frozenset({'TAMANHO_bin_0.0', 'FAIXA_bin_2.0', 'ENDEREÇO_Av. do Contorno, nº 629', 'VELOCIDADE DA VIA_bin_0.0'})"
490,0.11993000309901444,"frozenset({'FAIXA_bin_2.0', 'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 629', 'VELOCIDADE DA VIA_bin_0.0', 'SENTIDO_Praça da Estação / Rodoviária'})"
491,0.11991330182359371,"frozenset({'TAMANHO_bin_0.0', 'FAIXA_bin_2.0', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 629'})"
492,0.11991330182359371,"frozenset({'FAIXA_bin_2.0', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 629', 'SENTIDO_Praça da Estação / Rodoviária'})"
493,0.11991330182359371,"frozenset({'FAIXA_bin_2.0', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 629', 'VELOCIDADE DA VIA_bin_0.0'})"
494,0.11991330182359371,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'FAIXA_bin_2.0', 'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 629', 'SENTIDO_Praça da Estação / Rodoviária'})"
495,0.11991330182359371,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'FAIXA_bin_2.0', 'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 629', 'VELOCIDADE DA VIA_bin_0.0'})"
496,0.11991330182359371,"frozenset({'FAIXA_bin_2.0', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 629', 'VELOCIDADE DA VIA_bin_0.0', 'SENTIDO_Praça da Estação / Rodoviária'})"
497,0.11991330182359371,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'FAIXA_bin_2.0', 'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 629', 'VELOCIDADE DA VIA_bin_0.0', 'SENTIDO_Praça da Estação / Rodoviária'})"
498,0.11588643874992809,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'FAIXA_bin_2.0', 'ENDEREÇO_Av. do Contorno, nº 629'})"
499,0.11588643874992809,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'FAIXA_bin_2.0', 'SENTIDO_Praça da Estação / Rodoviária', 'ENDEREÇO_Av. do Contorno, nº 629'})"
500,0.11588643874992809,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'FAIXA_bin_2.0', 'ENDEREÇO_Av. do Contorno, nº 629', 'VELOCIDADE DA VIA_bin_0.0'})"
501,0.1158790159608522,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'FAIXA_bin_2.0', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 629'})"
502,0.11588643874992809,"frozenset({'FAIXA_bin_2.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 629', 'SENTIDO_Praça da Estação / Rodoviária'})"
503,0.11588643874992809,"frozenset({'FAIXA_bin_2.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 629', 'VELOCIDADE DA VIA_bin_0.0'})"
504,0.1158790159608522,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'FAIXA_bin_2.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 629'})"
505,0.11588643874992809,"frozenset({'FAIXA_bin_2.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, nº 629', 'VELOCIDADE DA VIA_bin_0.0', 'SENTIDO_Praça da Estação / Rodoviária'})"
506,0.1158790159608522,"frozenset({'FAIXA_bin_2.0', 'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, nº 629', 'SENTIDO_Praça da Estação / Rodoviária'})"
507,0.1158790159608522,"frozenset({'FAIXA_bin_2.0', 'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, nº 629', 'VELOCIDADE DA VIA_bin_0.0'})"
508,0.11588643874992809,"frozenset({'FAIXA_bin_2.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 629', 'VELOCIDADE DA VIA_bin_0.0', 'SENTIDO_Praça da Estação / Rodoviária'})"
509,0.1158790159608522,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'FAIXA_bin_2.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 629', 'SENTIDO_Praça da Estação / Rodoviária'})"
510,0.1158790159608522,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'FAIXA_bin_2.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 629', 'VELOCIDADE DA VIA_bin_0.0'})"
511,0.1158790159608522,"frozenset({'FAIXA_bin_2.0', 'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, nº 629', 'VELOCIDADE DA VIA_bin_0.0', 'SENTIDO_Praça da Estação / Rodoviária'})"
512,0.1158790159608522,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'FAIXA_bin_2.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 629', 'VELOCIDADE DA VIA_bin_0.0', 'SENTIDO_Praça da Estação / Rodoviária'})"
513,0.11085378775648055,"frozenset({'ENDEREÇO_Av. do Contorno, oposto ao nº 5.445', 'VELOCIDADE DA VIA_bin_0.0'})"
514,0.1108519320592116,"frozenset({'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, oposto ao nº 5.445'})"
515,0.11084822066467365,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, oposto ao nº 5.445'})"
516,0.11002057968271288,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, oposto ao nº 5.445'})"
517,0.1108519320592116,"frozenset({'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, oposto ao nº 5.445', 'VELOCIDADE DA VIA_bin_0.0'})"
518,0.11084822066467365,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, oposto ao nº 5.445', 'VELOCIDADE DA VIA_bin_0.0'})"
519,0.11002057968271288,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, oposto ao nº 5.445', 'VELOCIDADE DA VIA_bin_0.0'})"
520,0.11084822066467365,"frozenset({'TAMANHO_bin_0.0', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, oposto ao nº 5.445'})"
521,0.11002057968271288,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, oposto ao nº 5.445'})"
522,0.11002057968271288,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, oposto ao nº 5.445'})"
523,0.11084822066467365,"frozenset({'TAMANHO_bin_0.0', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, oposto ao nº 5.445', 'VELOCIDADE DA VIA_bin_0.0'})"
524,0.11002057968271288,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, oposto ao nº 5.445', 'VELOCIDADE DA VIA_bin_0.0'})"
525,0.11002057968271288,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, oposto ao nº 5.445', 'VELOCIDADE DA VIA_bin_0.0'})"
526,0.11002057968271288,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, oposto ao nº 5.445'})"
527,0.11002057968271288,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0', 'ENDEREÇO_Av. do Contorno, oposto ao nº 5.445'})"
528,0.11085378775648055,"frozenset({'SENTIDO_São Lucas/Savassi', 'ENDEREÇO_Av. do Contorno, oposto ao nº 5.445'})"
529,0.11085378775648055,"frozenset({'SENTIDO_São Lucas/Savassi', 'VELOCIDADE DA VIA_bin_0.0'})"
530,0.1108519320592116,"frozenset({'SENTIDO_São Lucas/Savassi', 'TAMANHO_bin_0.0'})"
531,0.11084822066467365,"frozenset({'SENTIDO_São Lucas/Savassi', 'VELOCIDADE AFERIDA_bin_0.0'})"
532,0.11002057968271288,"frozenset({'SENTIDO_São Lucas/Savassi', 'ACIMA VELOCIDADE PERMITIDA_False'})"
533,0.11085378775648055,"frozenset({'SENTIDO_São Lucas/Savassi', 'ENDEREÇO_Av. do Contorno, oposto ao nº 5.445', 'VELOCIDADE DA VIA_bin_0.0'})"
534,0.1108519320592116,"frozenset({'SENTIDO_São Lucas/Savassi', 'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, oposto ao nº 5.445'})"
535,0.11084822066467365,"frozenset({'SENTIDO_São Lucas/Savassi', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, oposto ao nº 5.445'})"
536,0.11002057968271288,"frozenset({'SENTIDO_São Lucas/Savassi', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, oposto ao nº 5.445'})"
537,0.1108519320592116,"frozenset({'SENTIDO_São Lucas/Savassi', 'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0'})"
538,0.11084822066467365,"frozenset({'SENTIDO_São Lucas/Savassi', 'VELOCIDADE AFERIDA_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0'})"
